Sektor,Sub_Sektor,Ticker,Ticker_YF,Link
Barang-Konsumen-NonPrimer,perdagangan-ritel,SLIS,SLIS.JK,https://stockbit.com/symbol/SLIS
Barang-Konsumen-NonPrimer,perdagangan-ritel,TOOL,TOOL.JK,https://stockbit.com/symbol/TOOL
Barang-Konsumen-NonPrimer,perdagangan-ritel,ASLC,ASLC.JK,https://stockbit.com/symbol/ASLC
Barang-Konsumen-NonPrimer,perdagangan-ritel,IMAS,IMAS.JK,https://stockbit.com/symbol/IMAS
Barang-Konsumen-NonPrimer,perdagangan-ritel,ERAL,ERAL.JK,https://stockbit.com/symbol/ERAL
Barang-Konsumen-NonPrimer,perdagangan-ritel,BAIK,BAIK.JK,https://stockbit.com/symbol/BAIK
Barang-Konsumen-NonPrimer,perdagangan-ritel,BABY,BABY.JK,https://stockbit.com/symbol/BABY
Barang-Konsumen-NonPrimer,perdagangan-ritel,PMUI,PMUI.JK,https://stockbit.com/symbol/PMUI
Barang-Konsumen-NonPrimer,perdagangan-ritel,MKNT,MKNT.JK,https://stockbit.com/symbol/MKNT
Barang-Konsumen-NonPrimer,perdagangan-ritel,CARS,CARS.JK,https://stockbit.com/symbol/CARS
Barang-Konsumen-NonPrimer,perdagangan-ritel,MDIY,MDIY.JK,https://stockbit.com/symbol/MDIY
Barang-Konsumen-NonPrimer,perdagangan-ritel,ECII,ECII.JK,https://stockbit.com/symbol/ECII
Barang-Konsumen-NonPrimer,perdagangan-ritel,DEPO,DEPO.JK,https://stockbit.com/symbol/DEPO
Barang-Konsumen-NonPrimer,perdagangan-ritel,BAUT,BAUT.JK,https://stockbit.com/symbol/BAUT
Barang-Konsumen-NonPrimer,perdagangan-ritel,BOGA,BOGA.JK,https://stockbit.com/symbol/BOGA
Barang-Konsumen-NonPrimer,perdagangan-ritel,UFOE,UFOE.JK,https://stockbit.com/symbol/UFOE
Barang-Konsumen-NonPrimer,perdagangan-ritel,SONA,SONA.JK,https://stockbit.com/symbol/SONA
Barang-Konsumen-NonPrimer,perdagangan-ritel,PMJS,PMJS.JK,https://stockbit.com/symbol/PMJS
Barang-Konsumen-NonPrimer,perdagangan-ritel,ZONE,ZONE.JK,https://stockbit.com/symbol/ZONE
Barang-Konsumen-NonPrimer,perdagangan-ritel,CSAP,CSAP.JK,https://stockbit.com/symbol/CSAP
Barang-Konsumen-NonPrimer,perdagangan-ritel,TELE,TELE.JK,https://stockbit.com/symbol/TELE
Barang-Konsumen-NonPrimer,perdagangan-ritel,GLOB,GLOB.JK,https://stockbit.com/symbol/GLOB
Barang-Konsumen-NonPrimer,perdagangan-ritel,KLIN,KLIN.JK,https://stockbit.com/symbol/KLIN
Barang-Konsumen-NonPrimer,perdagangan-ritel,TRIO,TRIO.JK,https://stockbit.com/symbol/TRIO
Barang-Konsumen-NonPrimer,perdagangan-ritel,TURI,TURI.JK,https://stockbit.com/symbol/TURI
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,HRTA,HRTA.JK,https://stockbit.com/symbol/HRTA
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,BELL,BELL.JK,https://stockbit.com/symbol/BELL
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,ESTI,ESTI.JK,https://stockbit.com/symbol/ESTI
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,INOV,INOV.JK,https://stockbit.com/symbol/INOV
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,PBRX,PBRX.JK,https://stockbit.com/symbol/PBRX
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,ERTX,ERTX.JK,https://stockbit.com/symbol/ERTX
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,ACRO,ACRO.JK,https://stockbit.com/symbol/ACRO
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,TRIS,TRIS.JK,https://stockbit.com/symbol/TRIS
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,SRIL,SRIL.JK,https://stockbit.com/symbol/SRIL
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,INDR,INDR.JK,https://stockbit.com/symbol/INDR
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,SPRE,SPRE.JK,https://stockbit.com/symbol/SPRE
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,SSTM,SSTM.JK,https://stockbit.com/symbol/SSTM
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,RICY,RICY.JK,https://stockbit.com/symbol/RICY
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,POLU,POLU.JK,https://stockbit.com/symbol/POLU
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,POLY,POLY.JK,https://stockbit.com/symbol/POLY
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,BATA,BATA.JK,https://stockbit.com/symbol/BATA
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,BIMA,BIMA.JK,https://stockbit.com/symbol/BIMA
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,TFCO,TFCO.JK,https://stockbit.com/symbol/TFCO
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,SBAT,SBAT.JK,https://stockbit.com/symbol/SBAT
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,MYTX,MYTX.JK,https://stockbit.com/symbol/MYTX
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,CNTX,CNTX.JK,https://stockbit.com/symbol/CNTX
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,UNIT,UNIT.JK,https://stockbit.com/symbol/UNIT
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,HDTX,HDTX.JK,https://stockbit.com/symbol/HDTX
Barang-Konsumen-NonPrimer,pakaian-barang-mewah,CNTB,CNTB.JK,https://stockbit.com/symbol/CNTB
Barang-Konsumen-NonPrimer,Komponen-Otomotif,VKTR,VKTR.JK,https://stockbit.com/symbol/VKTR
Barang-Konsumen-NonPrimer,Komponen-Otomotif,AUTO,AUTO.JK,https://stockbit.com/symbol/AUTO
Barang-Konsumen-NonPrimer,Komponen-Otomotif,GJTL,GJTL.JK,https://stockbit.com/symbol/GJTL
Barang-Konsumen-NonPrimer,Komponen-Otomotif,KAQI,KAQI.JK,https://stockbit.com/symbol/KAQI
Barang-Konsumen-NonPrimer,Komponen-Otomotif,INDS,INDS.JK,https://stockbit.com/symbol/INDS
Barang-Konsumen-NonPrimer,Komponen-Otomotif,SMSM,SMSM.JK,https://stockbit.com/symbol/SMSM
Barang-Konsumen-NonPrimer,Komponen-Otomotif,ISAP,ISAP.JK,https://stockbit.com/symbol/ISAP
Barang-Konsumen-NonPrimer,Komponen-Otomotif,PART,PART.JK,https://stockbit.com/symbol/PART
Barang-Konsumen-NonPrimer,Komponen-Otomotif,DRMA,DRMA.JK,https://stockbit.com/symbol/DRMA
Barang-Konsumen-NonPrimer,Komponen-Otomotif,UNTD,UNTD.JK,https://stockbit.com/symbol/UNTD
Barang-Konsumen-NonPrimer,Komponen-Otomotif,LPIN,LPIN.JK,https://stockbit.com/symbol/LPIN
Barang-Konsumen-NonPrimer,Komponen-Otomotif,AEGS,AEGS.JK,https://stockbit.com/symbol/AEGS
Barang-Konsumen-NonPrimer,Komponen-Otomotif,GDYR,GDYR.JK,https://stockbit.com/symbol/GDYR
Barang-Konsumen-NonPrimer,Komponen-Otomotif,LMAX,LMAX.JK,https://stockbit.com/symbol/LMAX
Barang-Konsumen-NonPrimer,Komponen-Otomotif,BRAM,BRAM.JK,https://stockbit.com/symbol/BRAM
Barang-Konsumen-NonPrimer,Komponen-Otomotif,TYRE,TYRE.JK,https://stockbit.com/symbol/TYRE
Barang-Konsumen-NonPrimer,Komponen-Otomotif,BOLT,BOLT.JK,https://stockbit.com/symbol/BOLT
Barang-Konsumen-NonPrimer,Komponen-Otomotif,PRAS,PRAS.JK,https://stockbit.com/symbol/PRAS
Barang-Konsumen-NonPrimer,Komponen-Otomotif,NIPS,NIPS.JK,https://stockbit.com/symbol/NIPS
Barang-Konsumen-NonPrimer,Barang-Rekreasi,DOSS,DOSS.JK,https://stockbit.com/symbol/DOSS
Barang-Konsumen-NonPrimer,Barang-Rekreasi,BIKE,BIKE.JK,https://stockbit.com/symbol/BIKE
Barang-Konsumen-NonPrimer,Barang-Rekreasi,TOYS,TOYS.JK,https://stockbit.com/symbol/TOYS
Barang-Konsumen-NonPrimer,Barang-Rekreasi,IIKP,IIKP.JK,https://stockbit.com/symbol/IIKP
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,WOOD,WOOD.JK,https://stockbit.com/symbol/WOOD
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,SOFA,SOFA.JK,https://stockbit.com/symbol/SOFA
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,GEMA,GEMA.JK,https://stockbit.com/symbol/GEMA
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,KICI,KICI.JK,https://stockbit.com/symbol/KICI
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,LIVE,LIVE.JK,https://stockbit.com/symbol/LIVE
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,OLIV,OLIV.JK,https://stockbit.com/symbol/OLIV
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,CINT,CINT.JK,https://stockbit.com/symbol/CINT
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,LMPI,LMPI.JK,https://stockbit.com/symbol/LMPI
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,SCNP,SCNP.JK,https://stockbit.com/symbol/SCNP
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,MGLV,MGLV.JK,https://stockbit.com/symbol/MGLV
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,MICE,MICE.JK,https://stockbit.com/symbol/MICE
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,CBMF,CBMF.JK,https://stockbit.com/symbol/CBMF
Barang-Konsumen-NonPrimer,Barang-Rumah-Tangga,LFLO,LFLO.JK,https://stockbit.com/symbol/LFLO
Barang-Konsumen-NonPrimer,Jasa-Konsumen,MINA,MINA.JK,https://stockbit.com/symbol/MINA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,BUVA,BUVA.JK,https://stockbit.com/symbol/BUVA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,KOTA,KOTA.JK,https://stockbit.com/symbol/KOTA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,JGLE,JGLE.JK,https://stockbit.com/symbol/JGLE
Barang-Konsumen-NonPrimer,Jasa-Konsumen,FAST,FAST.JK,https://stockbit.com/symbol/FAST
Barang-Konsumen-NonPrimer,Jasa-Konsumen,KPIG,KPIG.JK,https://stockbit.com/symbol/KPIG
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PSKT,PSKT.JK,https://stockbit.com/symbol/PSKT
Barang-Konsumen-NonPrimer,Jasa-Konsumen,MEJA,MEJA.JK,https://stockbit.com/symbol/MEJA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,CNMA,CNMA.JK,https://stockbit.com/symbol/CNMA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,MERI,MERI.JK,https://stockbit.com/symbol/MERI
Barang-Konsumen-NonPrimer,Jasa-Konsumen,GOLF,GOLF.JK,https://stockbit.com/symbol/GOLF
Barang-Konsumen-NonPrimer,Jasa-Konsumen,DFAM,DFAM.JK,https://stockbit.com/symbol/DFAM
Barang-Konsumen-NonPrimer,Jasa-Konsumen,JIHD,JIHD.JK,https://stockbit.com/symbol/JIHD
Barang-Konsumen-NonPrimer,Jasa-Konsumen,SWID,SWID.JK,https://stockbit.com/symbol/SWID
Barang-Konsumen-NonPrimer,Jasa-Konsumen,SOTS,SOTS.JK,https://stockbit.com/symbol/SOTS
Barang-Konsumen-NonPrimer,Jasa-Konsumen,CSMI,CSMI.JK,https://stockbit.com/symbol/CSMI
Barang-Konsumen-NonPrimer,Jasa-Konsumen,ESTA,ESTA.JK,https://stockbit.com/symbol/ESTA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,KDTN,KDTN.JK,https://stockbit.com/symbol/KDTN
Barang-Konsumen-NonPrimer,Jasa-Konsumen,GRPH,GRPH.JK,https://stockbit.com/symbol/GRPH
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PZZA,PZZA.JK,https://stockbit.com/symbol/PZZA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,FITT,FITT.JK,https://stockbit.com/symbol/FITT
Barang-Konsumen-NonPrimer,Jasa-Konsumen,EAST,EAST.JK,https://stockbit.com/symbol/EAST
Barang-Konsumen-NonPrimer,Jasa-Konsumen,GWSA,GWSA.JK,https://stockbit.com/symbol/GWSA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,BOLA,BOLA.JK,https://stockbit.com/symbol/BOLA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,NATO,NATO.JK,https://stockbit.com/symbol/NATO
Barang-Konsumen-NonPrimer,Jasa-Konsumen,MGNA,MGNA.JK,https://stockbit.com/symbol/MGNA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PLAN,PLAN.JK,https://stockbit.com/symbol/PLAN
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PJAA,PJAA.JK,https://stockbit.com/symbol/PJAA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,IDEA,IDEA.JK,https://stockbit.com/symbol/IDEA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,BMBL,BMBL.JK,https://stockbit.com/symbol/BMBL
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PANR,PANR.JK,https://stockbit.com/symbol/PANR
Barang-Konsumen-NonPrimer,Jasa-Konsumen,HAJJ,HAJJ.JK,https://stockbit.com/symbol/HAJJ
Barang-Konsumen-NonPrimer,Jasa-Konsumen,BAYU,BAYU.JK,https://stockbit.com/symbol/BAYU
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PGLI,PGLI.JK,https://stockbit.com/symbol/PGLI
Barang-Konsumen-NonPrimer,Jasa-Konsumen,HRME,HRME.JK,https://stockbit.com/symbol/HRME
Barang-Konsumen-NonPrimer,Jasa-Konsumen,RAFI,RAFI.JK,https://stockbit.com/symbol/RAFI
Barang-Konsumen-NonPrimer,Jasa-Konsumen,ENAK,ENAK.JK,https://stockbit.com/symbol/ENAK
Barang-Konsumen-NonPrimer,Jasa-Konsumen,MAPB,MAPB.JK,https://stockbit.com/symbol/MAPB
Barang-Konsumen-NonPrimer,Jasa-Konsumen,JSPT,JSPT.JK,https://stockbit.com/symbol/JSPT
Barang-Konsumen-NonPrimer,Jasa-Konsumen,LUCY,LUCY.JK,https://stockbit.com/symbol/LUCY
Barang-Konsumen-NonPrimer,Jasa-Konsumen,SHID,SHID.JK,https://stockbit.com/symbol/SHID
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PTSP,PTSP.JK,https://stockbit.com/symbol/PTSP
Barang-Konsumen-NonPrimer,Jasa-Konsumen,SNLK,SNLK.JK,https://stockbit.com/symbol/SNLK
Barang-Konsumen-NonPrimer,Jasa-Konsumen,ARTA,ARTA.JK,https://stockbit.com/symbol/ARTA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PNSE,PNSE.JK,https://stockbit.com/symbol/PNSE
Barang-Konsumen-NonPrimer,Jasa-Konsumen,CLAY,CLAY.JK,https://stockbit.com/symbol/CLAY
Barang-Konsumen-NonPrimer,Jasa-Konsumen,PDES,PDES.JK,https://stockbit.com/symbol/PDES
Barang-Konsumen-NonPrimer,Jasa-Konsumen,AKKU,AKKU.JK,https://stockbit.com/symbol/AKKU
Barang-Konsumen-NonPrimer,Jasa-Konsumen,BLTZ,BLTZ.JK,https://stockbit.com/symbol/BLTZ
Barang-Konsumen-NonPrimer,Jasa-Konsumen,DUCK,DUCK.JK,https://stockbit.com/symbol/DUCK
Barang-Konsumen-NonPrimer,Jasa-Konsumen,HOME,HOME.JK,https://stockbit.com/symbol/HOME
Barang-Konsumen-NonPrimer,Jasa-Konsumen,MAMI,MAMI.JK,https://stockbit.com/symbol/MAMI
Barang-Konsumen-NonPrimer,Jasa-Konsumen,NUSA,NUSA.JK,https://stockbit.com/symbol/NUSA
Barang-Konsumen-NonPrimer,Jasa-Konsumen,HOTL,HOTL.JK,https://stockbit.com/symbol/HOTL
Barang-Konsumen-NonPrimer,Jasa-Konsumen,MABA,MABA.JK,https://stockbit.com/symbol/MABA
Energi,Minyak-Gas-BatuBara,ADRO,ADRO.JK,https://stockbit.com/symbol/ADRO
Energi,Minyak-Gas-BatuBara,BUMI,BUMI.JK,https://stockbit.com/symbol/BUMI
Energi,Minyak-Gas-BatuBara,PGAS,PGAS.JK,https://stockbit.com/symbol/PGAS
Energi,Minyak-Gas-BatuBara,PTBA,PTBA.JK,https://stockbit.com/symbol/PTBA
Energi,Minyak-Gas-BatuBara,DEWA,DEWA.JK,https://stockbit.com/symbol/DEWA
Energi,Minyak-Gas-BatuBara,ITMG,ITMG.JK,https://stockbit.com/symbol/ITMG
Energi,Minyak-Gas-BatuBara,CUAN,CUAN.JK,https://stockbit.com/symbol/CUAN
Energi,Minyak-Gas-BatuBara,PTRO,PTRO.JK,https://stockbit.com/symbol/PTRO
Energi,Minyak-Gas-BatuBara,ENRG,ENRG.JK,https://stockbit.com/symbol/ENRG
Energi,Minyak-Gas-BatuBara,RAJA,RAJA.JK,https://stockbit.com/symbol/RAJA
Energi,Minyak-Gas-BatuBara,MEDC,MEDC.JK,https://stockbit.com/symbol/MEDC
Energi,Minyak-Gas-BatuBara,BULL,BULL.JK,https://stockbit.com/symbol/BULL
Energi,Minyak-Gas-BatuBara,BIPI,BIPI.JK,https://stockbit.com/symbol/BIPI
Energi,Minyak-Gas-BatuBara,ADMR,ADMR.JK,https://stockbit.com/symbol/ADMR
Energi,Minyak-Gas-BatuBara,AADI,AADI.JK,https://stockbit.com/symbol/AADI
Energi,Minyak-Gas-BatuBara,HUMI,HUMI.JK,https://stockbit.com/symbol/HUMI
Energi,Minyak-Gas-BatuBara,RATU,RATU.JK,https://stockbit.com/symbol/RATU
Energi,Minyak-Gas-BatuBara,ELSA,ELSA.JK,https://stockbit.com/symbol/ELSA
Energi,Minyak-Gas-BatuBara,DSSA,DSSA.JK,https://stockbit.com/symbol/DSSA
Energi,Minyak-Gas-BatuBara,GTSI,GTSI.JK,https://stockbit.com/symbol/GTSI
Energi,Minyak-Gas-BatuBara,TOBA,TOBA.JK,https://stockbit.com/symbol/TOBA
Energi,Minyak-Gas-BatuBara,CBRE,CBRE.JK,https://stockbit.com/symbol/CBRE
Energi,Minyak-Gas-BatuBara,INDY,INDY.JK,https://stockbit.com/symbol/INDY
Energi,Minyak-Gas-BatuBara,AKRA,AKRA.JK,https://stockbit.com/symbol/AKRA
Energi,Minyak-Gas-BatuBara,COAL,COAL.JK,https://stockbit.com/symbol/COAL
Energi,Minyak-Gas-BatuBara,BSSR,BSSR.JK,https://stockbit.com/symbol/BSSR
Energi,Minyak-Gas-BatuBara,LEAD,LEAD.JK,https://stockbit.com/symbol/LEAD
Energi,Minyak-Gas-BatuBara,SOCI,SOCI.JK,https://stockbit.com/symbol/SOCI
Energi,Minyak-Gas-BatuBara,ATLA,ATLA.JK,https://stockbit.com/symbol/ATLA
Energi,Minyak-Gas-BatuBara,APEX,APEX.JK,https://stockbit.com/symbol/APEX
Energi,Minyak-Gas-BatuBara,TEBE,TEBE.JK,https://stockbit.com/symbol/TEBE
Energi,Minyak-Gas-BatuBara,RMKO,RMKO.JK,https://stockbit.com/symbol/RMKO
Energi,Minyak-Gas-BatuBara,FIRE,FIRE.JK,https://stockbit.com/symbol/FIRE
Energi,Minyak-Gas-BatuBara,IATA,IATA.JK,https://stockbit.com/symbol/IATA
Energi,Minyak-Gas-BatuBara,GEMS,GEMS.JK,https://stockbit.com/symbol/GEMS
Energi,Minyak-Gas-BatuBara,BBRM,BBRM.JK,https://stockbit.com/symbol/BBRM
Energi,Minyak-Gas-BatuBara,DOID,DOID.JK,https://stockbit.com/symbol/DOID
Energi,Minyak-Gas-BatuBara,SGER,SGER.JK,https://stockbit.com/symbol/SGER
Energi,Minyak-Gas-BatuBara,RMKE,RMKE.JK,https://stockbit.com/symbol/RMKE
Energi,Minyak-Gas-BatuBara,BYAN,BYAN.JK,https://stockbit.com/symbol/BYAN
Energi,Minyak-Gas-BatuBara,PSAT,PSAT.JK,https://stockbit.com/symbol/PSAT
Energi,Minyak-Gas-BatuBara,WOWS,WOWS.JK,https://stockbit.com/symbol/WOWS
Energi,Minyak-Gas-BatuBara,ABMM,ABMM.JK,https://stockbit.com/symbol/ABMM
Energi,Minyak-Gas-BatuBara,MAHA,MAHA.JK,https://stockbit.com/symbol/MAHA
Energi,Minyak-Gas-BatuBara,TPMA,TPMA.JK,https://stockbit.com/symbol/TPMA
Energi,Minyak-Gas-BatuBara,MBSS,MBSS.JK,https://stockbit.com/symbol/MBSS
Energi,Minyak-Gas-BatuBara,BOAT,BOAT.JK,https://stockbit.com/symbol/BOAT
Energi,Minyak-Gas-BatuBara,KKGI,KKGI.JK,https://stockbit.com/symbol/KKGI
Energi,Minyak-Gas-BatuBara,CGAS,CGAS.JK,https://stockbit.com/symbol/CGAS
Energi,Minyak-Gas-BatuBara,MTFN,MTFN.JK,https://stockbit.com/symbol/MTFN
Energi,Minyak-Gas-BatuBara,WINS,WINS.JK,https://stockbit.com/symbol/WINS
Energi,Minyak-Gas-BatuBara,SICO,SICO.JK,https://stockbit.com/symbol/SICO
Energi,Minyak-Gas-BatuBara,HILL,HILL.JK,https://stockbit.com/symbol/HILL
Energi,Minyak-Gas-BatuBara,MBAP,MBAP.JK,https://stockbit.com/symbol/MBAP
Energi,Minyak-Gas-BatuBara,UNIQ,UNIQ.JK,https://stockbit.com/symbol/UNIQ
Energi,Minyak-Gas-BatuBara,BSML,BSML.JK,https://stockbit.com/symbol/BSML
Energi,Minyak-Gas-BatuBara,RGAS,RGAS.JK,https://stockbit.com/symbol/RGAS
Energi,Minyak-Gas-BatuBara,TAMU,TAMU.JK,https://stockbit.com/symbol/TAMU
Energi,Minyak-Gas-BatuBara,SMMT,SMMT.JK,https://stockbit.com/symbol/SMMT
Energi,Minyak-Gas-BatuBara,PSSI,PSSI.JK,https://stockbit.com/symbol/PSSI
Energi,Minyak-Gas-BatuBara,RUIS,RUIS.JK,https://stockbit.com/symbol/RUIS
Energi,Minyak-Gas-BatuBara,ITMA,ITMA.JK,https://stockbit.com/symbol/ITMA
Energi,Minyak-Gas-BatuBara,DWGL,DWGL.JK,https://stockbit.com/symbol/DWGL
Energi,Minyak-Gas-BatuBara,PKPK,PKPK.JK,https://stockbit.com/symbol/PKPK
Energi,Minyak-Gas-BatuBara,CNKO,CNKO.JK,https://stockbit.com/symbol/CNKO
Energi,Minyak-Gas-BatuBara,TCPI,TCPI.JK,https://stockbit.com/symbol/TCPI
Energi,Minyak-Gas-BatuBara,MYOH,MYOH.JK,https://stockbit.com/symbol/MYOH
Energi,Minyak-Gas-BatuBara,KOPI,KOPI.JK,https://stockbit.com/symbol/KOPI
Energi,Minyak-Gas-BatuBara,SHIP,SHIP.JK,https://stockbit.com/symbol/SHIP
Energi,Minyak-Gas-BatuBara,MCOL,MCOL.JK,https://stockbit.com/symbol/MCOL
Energi,Minyak-Gas-BatuBara,ARII,ARII.JK,https://stockbit.com/symbol/ARII
Energi,Minyak-Gas-BatuBara,BOSS,BOSS.JK,https://stockbit.com/symbol/BOSS
Energi,Minyak-Gas-BatuBara,GTBO,GTBO.JK,https://stockbit.com/symbol/GTBO
Energi,Minyak-Gas-BatuBara,BESS,BESS.JK,https://stockbit.com/symbol/BESS
Energi,Minyak-Gas-BatuBara,AIMS,AIMS.JK,https://stockbit.com/symbol/AIMS
Energi,Minyak-Gas-BatuBara,MKAP,MKAP.JK,https://stockbit.com/symbol/MKAP
Energi,Minyak-Gas-BatuBara,RIGS,RIGS.JK,https://stockbit.com/symbol/RIGS
Energi,Minyak-Gas-BatuBara,CANI,CANI.JK,https://stockbit.com/symbol/CANI
Energi,Minyak-Gas-BatuBara,INPS,INPS.JK,https://stockbit.com/symbol/INPS
Energi,Minyak-Gas-BatuBara,PTIS,PTIS.JK,https://stockbit.com/symbol/PTIS
Energi,Minyak-Gas-BatuBara,ARTI,ARTI.JK,https://stockbit.com/symbol/ARTI
Energi,Minyak-Gas-BatuBara,SURE,SURE.JK,https://stockbit.com/symbol/SURE
Energi,Minyak-Gas-BatuBara,SUNI,SUNI.JK,https://stockbit.com/symbol/SUNI
Energi,Minyak-Gas-BatuBara,HITS,HITS.JK,https://stockbit.com/symbol/HITS
Energi,Minyak-Gas-BatuBara,TRAM,TRAM.JK,https://stockbit.com/symbol/TRAM
Energi,Minyak-Gas-BatuBara,SMRU,SMRU.JK,https://stockbit.com/symbol/SMRU
Energi,Minyak-Gas-BatuBara,SUGI,SUGI.JK,https://stockbit.com/symbol/SUGI
Energi,Minyak-Gas-BatuBara,BORN,BORN.JK,https://stockbit.com/symbol/BORN
Energi,Energi-Alternatif,ALII,ALII.JK,https://stockbit.com/symbol/ALII
Energi,Energi-Alternatif,SEMA,SEMA.JK,https://stockbit.com/symbol/SEMA
Energi,Energi-Alternatif,JSKY,JSKY.JK,https://stockbit.com/symbol/JSKY
Teknologi,Hardware,IOTF,IOTF.JK,https://stockbit.com/symbol/IOTF
Teknologi,Hardware,MTDL,MTDL.JK,https://stockbit.com/symbol/MTDL
Teknologi,Hardware,NINE,NINE.JK,https://stockbit.com/symbol/NINE
Teknologi,Hardware,LUCK,LUCK.JK,https://stockbit.com/symbol/LUCK
Teknologi,Hardware,PTSN,PTSN.JK,https://stockbit.com/symbol/PTSN
Teknologi,Hardware,ZYRX,ZYRX.JK,https://stockbit.com/symbol/ZYRX
Teknologi,Hardware,AXIO,AXIO.JK,https://stockbit.com/symbol/AXIO
Teknologi,Hardware,MENN,MENN.JK,https://stockbit.com/symbol/MENN
Teknologi,Hardware,GLVA,GLVA.JK,https://stockbit.com/symbol/GLVA
Teknologi,Hardware,CHIP,CHIP.JK,https://stockbit.com/symbol/CHIP
Kesehatan,Farmasi-Riset,KLBF,KLBF.JK,https://stockbit.com/symbol/KLBF
Kesehatan,Farmasi-Riset,SIDO,SIDO.JK,https://stockbit.com/symbol/SIDO
Kesehatan,Farmasi-Riset,KAEF,KAEF.JK,https://stockbit.com/symbol/KAEF
Kesehatan,Farmasi-Riset,PYFA,PYFA.JK,https://stockbit.com/symbol/PYFA
Kesehatan,Farmasi-Riset,TSPC,TSPC.JK,https://stockbit.com/symbol/TSPC
Kesehatan,Farmasi-Riset,INAF,INAF.JK,https://stockbit.com/symbol/INAF
Kesehatan,Farmasi-Riset,SOHO,SOHO.JK,https://stockbit.com/symbol/SOHO
Kesehatan,Farmasi-Riset,MDLA,MDLA.JK,https://stockbit.com/symbol/MDLA
Kesehatan,Farmasi-Riset,OBAT,OBAT.JK,https://stockbit.com/symbol/OBAT
Kesehatan,Farmasi-Riset,PEHA,PEHA.JK,https://stockbit.com/symbol/PEHA
Kesehatan,Farmasi-Riset,MERK,MERK.JK,https://stockbit.com/symbol/MERK
Kesehatan,Farmasi-Riset,DVLA,DVLA.JK,https://stockbit.com/symbol/DVLA
Kesehatan,Farmasi-Riset,PEVE,PEVE.JK,https://stockbit.com/symbol/PEVE
Kesehatan,Farmasi-Riset,IKPM,IKPM.JK,https://stockbit.com/symbol/IKPM
Kesehatan,Farmasi-Riset,SCPI,SCPI.JK,https://stockbit.com/symbol/SCPI
Properti,Properti-RealEstate,CTRA,CTRA.JK,https://stockbit.com/symbol/CTRA
Properti,Properti-RealEstate,PWON,PWON.JK,https://stockbit.com/symbol/PWON
Properti,Properti-RealEstate,BSDE,BSDE.JK,https://stockbit.com/symbol/BSDE
