Date,Close,High,Low,Open,Volume
2023-07-03,417.4708557128906,450.3273582458496,405.8744430541992,409.7399139404297,51100
2023-07-04,425.2017822265625,429.0672529740767,417.4708407315341,417.4708407315341,3100
2023-07-05,421.3363342285156,425.2018051847406,403.9417149255035,423.2690697066281,12800
2023-07-06,423.2690734863281,432.93275096318496,398.14351204650046,421.3363379909568,21900
2023-07-07,419.4035949707031,423.2690658920921,386.5470921388969,423.2690658920921,1200
2023-07-10,421.3363342285156,423.2690697066281,419.4035987504032,419.4035987504032,11400
2023-07-11,415.5381164550781,423.26905815656795,405.8744393282159,421.33632273119554,52100
2023-07-12,421.3363342285156,442.59642448775264,417.4708632722907,417.4708632722907,15200
2023-07-13,425.2017822265625,432.9327237215909,421.3363114790483,423.2690468528054,2400
2023-07-14,423.2690734863281,425.2018089816995,421.3363379909568,425.2018089816995,27100
2023-07-17,419.4035949707031,419.4035949707031,415.53812404931415,419.4035949707031,25000
2023-07-18,421.3363342285156,421.3363342285156,405.874450403616,419.4035987504032,29500
2023-07-20,419.4035949707031,431.00000773487005,382.68162121750794,423.2690658920921,9100
2023-07-21,419.4035949707031,419.4035949707031,419.4035949707031,419.4035949707031,100
2023-07-24,417.4708557128906,419.40359115600586,415.5381202697754,419.40359115600586,21100
2023-07-25,382.6816101074219,396.21075793950246,373.0179330845072,386.5470809165878,38900
2023-07-26,388.4798278808594,390.4125633429532,363.35426687363963,376.8834151082964,9200
2023-07-27,382.6816101074219,384.61434551200483,365.28699146617544,384.61434551200483,258600
2023-07-28,386.5470886230469,403.941707611084,386.5470886230469,403.941707611084,1900
2023-07-31,384.6143493652344,386.54708478918025,382.68161394128845,386.54708478918025,900
2023-08-01,386.5470886230469,394.2780303955078,384.61435317993164,384.61435317993164,20500
2023-08-02,388.4798278808594,398.14350519132853,374.95067964620256,384.6143569566717,62900
2023-08-03,388.4798278808594,388.4798278808594,386.54709241876554,388.4798278808594,300
2023-08-04,367.2197265625,386.54708059210526,367.2197265625,376.88340357730266,100700
2023-08-07,382.6816101074219,384.61434551200483,382.6816101074219,384.61434551200483,1100
2023-08-08,388.4798278808594,402.0089761155162,382.6816214945779,382.6816214945779,169100
2023-08-09,380.7488708496094,396.21075392979657,380.7488708496094,396.21075392979657,9700
2023-08-10,386.5470886230469,396.21076583862305,371.085205078125,380.7488822937012,3100
2023-08-11,390.4125671386719,400.07624454309445,390.4125671386719,400.07624454309445,200
2023-08-14,390.4125671386719,390.4125671386719,390.4125671386719,390.4125671386719,0
2023-08-15,386.5470886230469,388.4798240661621,386.5470886230469,388.4798240661621,1900
2023-08-16,382.6816101074219,386.5470809165878,382.6816101074219,386.5470809165878,20600
2023-08-18,365.2869873046875,396.21075342571925,365.2869873046875,396.21075342571925,33400
2023-08-21,367.2197265625,394.2780222039474,365.28699115953947,380.7488743832237,11000
2023-08-22,369.1524658203125,394.27802632117147,359.48878870459754,394.27802632117147,8700
2023-08-23,374.95068359375,374.95068359375,374.95068359375,374.95068359375,100
