Date,Close,High,Low,Open,Volume
2023-07-03,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-04,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-05,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-06,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-07,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-10,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-11,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-12,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-13,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-14,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-17,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-18,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-20,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-21,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-24,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-25,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-26,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-27,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-28,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-07-31,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-01,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-02,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-03,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-04,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-07,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-08,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-09,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-10,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-11,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-14,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-15,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-16,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-18,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-21,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-22,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-23,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-24,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-25,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-28,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-29,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-30,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-08-31,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-01,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-04,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-05,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-06,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-07,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-08,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-11,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-12,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-13,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-14,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-15,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-18,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-19,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-20,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-21,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-22,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-25,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-26,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-27,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-09-29,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-02,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-03,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-04,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-05,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-06,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-09,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-10,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
2023-10-11,308.33331298828125,308.33331298828125,308.33331298828125,308.33331298828125,0
