Date,Close,High,Low,Open,Volume
2023-07-03,417.14398193359375,428.36758682866804,415.27338111774804,422.75578438113087,4291100
2023-07-04,417.14398193359375,419.01458274943946,415.27338111774804,417.14398193359375,6986400
2023-07-05,417.14398193359375,422.75578438113087,415.27338111774804,419.01458274943946,8352200
2023-07-06,417.14398193359375,420.88518356528516,411.53217948605663,419.01458274943946,8668200
2023-07-07,413.40277099609375,417.1439725435697,411.5321702223558,417.1439725435697,7306800
2023-07-10,409.6615905761719,417.1439940570152,407.79098970596107,413.40279231659355,7098200
2023-07-11,417.14398193359375,417.14398193359375,409.66157867021093,413.40278030190234,5145500
2023-07-12,433.9794006347656,443.33240495879073,417.1439928515204,417.1439928515204,15168300
2023-07-13,435.8500061035156,441.461808757209,432.1088043343868,435.8500061035156,10477900
2023-07-14,439.5911865234375,439.5911865234375,432.10878334857046,435.849984936004,8581100
2023-07-17,439.5911865234375,445.20298890458776,437.7205857297207,439.5911865234375,7411700
2023-07-18,430.2381896972656,439.59119382111925,430.2381896972656,439.59119382111925,7331500
2023-07-20,430.2381896972656,432.1087905220364,424.6263872229535,432.1087905220364,7769500
2023-07-21,420.88519287109375,430.23819715711807,420.88519287109375,430.23819715711807,4672200
2023-07-24,420.88519287109375,426.49699544270834,420.88519287109375,420.88519287109375,9358400
2023-07-25,435.8500061035156,437.7206069880801,420.8851990270001,420.8851990270001,9342700
2023-07-26,433.9794006347656,435.8500014995707,428.3675980403506,435.8500014995707,7017800
2023-07-27,426.4969787597656,433.97938189590184,426.4969787597656,433.97938189590184,5194500
2023-07-28,420.88519287109375,430.23819715711807,413.4027894422743,426.49699544270834,6383200
2023-07-31,420.88519287109375,422.7557937282986,417.143991156684,422.7557937282986,7010900
2023-08-01,413.40277099609375,424.62637563852167,411.5321702223558,422.7557748647837,7515800
2023-08-02,407.7909851074219,415.2733885038883,405.92038425830526,415.2733885038883,8440000
2023-08-03,409.6615905761719,411.53219144638274,402.1791870953286,409.6615905761719,7176600
2023-08-04,411.5321960449219,411.5321960449219,407.7909942626953,411.5321960449219,6228500
2023-08-07,415.27337646484375,420.8851788495038,409.6615740801837,411.5321748750704,7593900
2023-08-08,415.27337646484375,417.14397725973043,411.5321748750704,415.27337646484375,6895600
2023-08-09,415.27337646484375,417.14397725973043,409.6615740801837,415.27337646484375,7013100
2023-08-10,409.6615905761719,415.27339318680436,407.79098970596107,415.27339318680436,3480100
