Date,Close,High,Low,Open,Volume
2023-07-03,1562.643310546875,1617.5604875948484,1557.6508399061502,1587.6056637504992,2581700
2023-07-04,1557.650634765625,1572.6280447152944,1527.6958148662861,1567.6355747320713,2718100
2023-07-05,1592.59814453125,1627.5454392388324,1557.6508498236678,1557.6508498236678,3653300
2023-07-06,1587.6055908203125,1617.5604132886203,1587.6055908203125,1592.598061231697,2529300
2023-07-07,1597.590576171875,1607.5755172729491,1572.6282234191895,1597.590576171875,1224000
2023-07-10,1652.5078125,1672.4776954305137,1597.5906344410878,1617.5605173716012,5668600
2023-07-11,1622.552978515625,1662.492744140625,1607.57556640625,1657.5002734375,3831700
2023-07-12,1592.59814453125,1637.530380583856,1577.6207325137148,1627.5454392388324,10175800
2023-07-13,1587.6055908203125,1622.552883700005,1587.6055908203125,1597.590531643082,1840300
2023-07-14,1707.4249267578125,1717.4098678499636,1587.6056336520012,1592.5981041980767,10379600
2023-07-17,1702.432373046875,1752.3570760687776,1682.4624918381141,1737.3796651622067,5605100
2023-07-18,1692.4473876953125,1717.4097385462758,1677.4699771847345,1702.4323280356978,1823600
2023-07-20,1742.372314453125,1747.364785268177,1687.4551354875537,1697.4400771176577,4156500
2023-07-21,1712.41748046875,1747.3647759885205,1707.4250096802114,1747.3647759885205,1830600
2023-07-24,1707.4249267578125,1727.3948089421144,1657.5002212970578,1712.417397303888,4659600
2023-07-25,1712.41748046875,1732.3873636229046,1692.4475973145954,1717.4099512572886,1834000
2023-07-26,1657.500244140625,1717.409891519202,1657.500244140625,1707.424950289439,6333800
2023-07-27,1697.43994140625,1712.4173526539523,1657.5001780790442,1657.5001780790442,2506600
2023-07-28,1697.43994140625,1702.4324118221507,1677.4700597426472,1702.4324118221507,1470600
2023-07-31,1692.4473876953125,1712.417268376083,1667.4850368443492,1697.439857865505,2320600
2023-08-01,1802.2818603515625,1807.2743308788522,1692.4475087511903,1702.4324498057697,13862500
2023-08-02,1797.289306640625,1837.2290690104167,1772.3269551595051,1802.281776936849,8716100
2023-08-03,1797.289306640625,1817.2591878255207,1757.3495442708333,1797.289306640625,5369700
2023-08-04,1797.289306640625,1847.2140096028645,1777.319425455729,1807.2742472330729,4625400
2023-08-07,1832.2366943359375,1832.2366943359375,1767.3345770978797,1797.2894004385219,5233500
2023-08-08,1887.15380859375,1897.1387493799605,1832.2366342695934,1842.2215750558037,10392700
2023-08-09,1787.304443359375,1967.033381797748,1732.3872677254278,1897.1387946272696,30281900
2023-08-10,1837.2291259765625,1872.1764191337254,1732.3872465050738,1787.3044214663298,17573500
2023-08-11,1927.0936279296875,1942.0710395457213,1807.2743350014166,1837.2291582334844,12432800
2023-08-14,2026.9429931640625,2036.9279340170874,1887.1538212217133,1932.0860550603256,28331400
2023-08-15,2196.68701171875,2196.68701171875,1977.018310546875,2026.9430153586648,33084600
2023-08-16,2186.7021484375,2396.3859160958905,2156.7473244863013,2196.6870897545664,38439500
2023-08-18,2306.521240234375,2316.50618066829,2156.7471337256493,2186.7019550273944,12116700
2023-08-21,2396.3857421875,2396.3857421875,2256.596573893229,2326.4911580403646,14202400
2023-08-22,2875.6630859375,2945.5576748318144,2396.385904947917,2396.385904947917,51576100
2023-08-23,3045.406982421875,3105.316627977715,2755.8436955686475,2905.617809458248,43788200
2023-08-24,3005.46728515625,3115.3016377699337,2965.527520569456,3075.3618731831393,21426600
2023-08-25,3095.33154296875,3145.256245274698,2965.5273169732864,3015.452019279234,16931800
2023-08-28,3574.60888671875,3604.563709791812,3075.3618355010476,3095.3317175497555,37787200
2023-08-29,3564.6240234375,3784.2927307641808,3305.015551142332,3574.6089646796217,51387000
2023-08-30,3594.57861328125,3634.5183756510414,3454.789444986979,3574.608732096354,16748300
2023-08-31,3764.32275390625,3824.2323998570128,3564.6239340703746,3604.56369803755,21233500
2023-09-01,3784.292724609375,3864.172254416433,3714.398136028199,3774.3077833834927,14299000
2023-09-04,3674.458251953125,3814.2474245817766,3674.458251953125,3794.2775427776833,11611400
2023-09-05,3564.6240234375,3704.413200827206,3404.86496356355,3684.4433183429624,24538200
2023-09-06,3604.563720703125,3674.4583080851803,3544.654074375649,3564.623956484808,10183200
2023-09-07,3574.60888671875,3644.503473889228,3464.7745354508556,3614.548650816166,7884100
2023-09-08,3584.59375,3674.458217270195,3524.6841051532033,3574.6088091922006,5443000
2023-09-11,3494.7294921875,3634.518671875,3494.7294921875,3584.5939648437497,4382300
2023-09-12,3315.00048828125,3494.7294304169804,3255.0908409026733,3484.744489187218,16097100
2023-09-13,3754.337890625,3804.2625966173537,3265.0757718999334,3315.000477892287,26681500
2023-09-14,4123.7802734375,4283.539315507718,3774.3073689088983,3794.2772491676756,35071800
2023-09-15,4043.901123046875,4213.645120804398,3954.036653645833,4163.720415581597,19672000
2023-09-18,4043.901123046875,4203.660179759838,3983.991476779514,3983.991476779514,13630400
2023-09-19,4063.870849609375,4143.750374908822,4013.9461462972204,4063.870849609375,9695900
2023-09-20,4053.885986328125,4433.3137387430725,4023.9311637690503,4073.855868034175,37724200
2023-09-21,4083.8408203125,4203.660110884016,4043.901056788661,4063.8709385505804,16945200
2023-09-22,4173.70556640625,4193.675449499103,4073.8561509419856,4113.795917127692,8328500
2023-09-25,4593.07275390625,4623.027576214335,4193.675123131794,4193.675123131794,19530500
2023-09-26,4712.892578125,4932.561299986758,4523.178681971663,4623.028100999735,29318500
2023-09-27,4662.96728515625,4842.696216918162,4543.147997314976,4742.846810383766,11100800
2023-09-29,4822.72607421875,4832.711014331004,4593.072451636905,4692.921852759446,10334200
2023-10-02,4932.560546875,5192.168996710527,4792.7713815789475,4862.665964226974,23652300
2023-10-03,5067.357421875,5092.319773706897,4892.620959051724,4992.47036637931,10396600
2023-10-04,4922.576171875,5117.282531614477,4682.9375752725655,5067.35782398897,16060300
2023-10-05,4882.63623046875,5017.432936217888,4832.711524635736,4922.575995135161,4841000
2023-10-06,4752.83203125,4912.59109112395,4722.877207523635,4872.651326155462,6859800
2023-10-09,4473.25341796875,4812.741400582449,4383.388951982771,4752.831756591797,13930500
2023-10-10,4752.83203125,4782.786854976365,4403.359087775735,4473.253676470588,9166800
2023-10-11,4662.96728515625,4782.786572997525,4603.057641235613,4732.861869730326,5011800
2023-10-12,4642.99755859375,4732.862027469759,4573.1029716901885,4692.922263524866,3076000
2023-10-13,4642.99755859375,4752.831909442204,4613.042735635081,4623.027676621304,4050400
2023-10-16,4193.67529296875,4672.952469308036,4193.67529296875,4642.997645786831,13678700
2023-10-17,4293.5244140625,4373.403938045059,4073.855723110465,4183.690068586483,5823800
2023-10-18,4193.67529296875,4303.509645879836,4033.9162341889883,4293.524704706101,10555200
2023-10-19,4223.6298828125,4283.539526540337,4143.750357842051,4193.675060948582,3161300
2023-10-20,4003.961181640625,4233.614815500312,3964.0214192302446,4233.614815500312,8966300
2023-10-23,4573.1025390625,4633.012179312227,3874.1567361490174,4003.9609566900926,19958500
2023-10-24,4523.1787109375,4613.043188638245,4453.284117170254,4573.103420771247,4157800
2023-10-25,4553.1328125,4583.087633634868,4483.238229851974,4523.177991365132,2621700
2023-10-26,4523.1787109375,4792.7721440397345,4523.1787109375,4553.133536837749,10157500
2023-10-27,4493.2236328125,4583.08810546875,4383.38927734375,4553.1332812499995,4392800
2023-10-30,4343.44921875,4563.11791487069,4243.599811422414,4443.298626077586,5296600
2023-10-31,4363.41943359375,4523.178497523956,4273.554960133009,4343.449550602474,4839600
2023-11-01,4153.73583984375,4413.344329833984,4043.9014786940356,4363.419620220478,7193000
2023-11-02,4053.885986328125,4403.358916183998,3993.9763412099755,4163.7203357113995,9390400
2023-11-03,4223.6298828125,4323.479289025561,4053.8858922502955,4053.8858922502955,5042900
2023-11-06,4283.53955078125,4373.404016881555,4173.70520332532,4233.614847392191,2238600
2023-11-07,4263.5693359375,4333.463915215164,4233.614516247072,4283.539215731118,1793200
2023-11-08,4133.765625,4273.554800724638,4093.8258605072465,4273.554800724638,3451600
2023-11-09,4153.73583984375,4243.6003171480625,4093.8261883075425,4123.781014075646,2966300
2023-11-10,4143.75048828125,4193.675192959337,4093.8257836031626,4183.69025202372,4052300
2023-11-13,4363.41943359375,4642.9977954716105,4153.735662185355,4153.735662185355,21914200
2023-11-14,4513.193359375,4533.163241496129,4333.464420284845,4373.404184527102,7407300
2023-11-15,4523.1787109375,4603.058246671495,4453.284117170254,4533.163652904249,5860000
2023-11-16,4483.23828125,4553.132864699332,4393.373816815145,4543.14792420657,4581700
2023-11-17,4682.9375,4952.53091684435,4473.253731343284,4493.2236140724945,31315800
2023-11-20,4662.96728515625,4792.771513650964,4613.042581889053,4712.891988423447,6442600
2023-11-21,4642.99755859375,4732.862027469759,4603.057794648857,4662.967440566196,3996400
2023-11-22,4633.01220703125,4772.801368450296,4523.177865916285,4652.982087233971,7636400
2023-11-23,4642.99755859375,4752.831909442204,4623.027676621304,4642.99755859375,7733000
2023-11-24,4633.01220703125,4922.575469970703,4633.01220703125,4742.846548146214,19018800
2023-11-27,4293.5244140625,4682.937093477471,4293.5244140625,4633.012390988372,17653300
2023-11-28,4363.41943359375,4463.2688485501285,4233.615194150458,4293.524843124285,9631900
2023-11-29,4493.2236328125,4543.148339843749,4313.4946875,4363.41939453125,7538400
2023-11-30,4692.92236328125,4732.862128075133,4493.223539311835,4493.223539311835,17390800
2023-12-01,4593.07275390625,4702.907102369226,4523.178168520721,4702.907102369226,3384200
2023-12-04,4682.9375,4692.922441364606,4523.178438166311,4593.07302771855,4219300
2023-12-05,4662.96728515625,4722.876929076887,4603.057641235613,4662.96728515625,4959100
2023-12-06,4493.2236328125,4692.9224609375,4433.313984375,4692.9224609375,8225600
2023-12-07,4543.1484375,4642.997853708791,4403.359254807692,4553.133379120879,6187900
2023-12-08,4692.92236328125,4962.51577563996,4513.193421708776,4543.148245304189,41778900
2023-12-11,5866.1533203125,5866.1533203125,4692.92265625,4742.847365359043,78820400
2023-12-12,5067.357421875,6140.738550646552,4892.620959051724,6040.889143318966,75198800
2023-12-13,5092.31982421875,5292.01864085478,4942.545711741728,5292.01864085478,21675100
2023-12-14,5366.90576171875,5716.378695039971,5092.319885537791,5092.319885537791,27754300
2023-12-15,5416.830078125,5491.717129896313,5292.018325172811,5391.867727534562,10842600
2023-12-18,4952.53076171875,5491.717578518776,4822.72652804467,5416.830520629883,46272900
2023-12-19,5017.4326171875,5092.319671175373,4922.575682136194,4962.515444263059,16302300
2023-12-20,4772.8017578125,5067.357514832309,4772.8017578125,5042.395162542494,22336200
2023-12-21,4642.99755859375,4872.651201276882,4493.223443800403,4772.80179141465,20825400
2023-12-22,4772.8017578125,4862.666226055831,4652.982466821391,4662.9674077373165,8833800
2023-12-27,4812.7412109375,4892.620733110736,4752.831569307573,4842.696031752464,5858900
2023-12-28,4812.7412109375,4842.696031752464,4742.846629035918,4832.711091480809,2881000
2023-12-29,4892.62109375,5017.432856345663,4742.846978635204,4812.741565688775,11697600
2024-01-02,5017.4326171875,5092.319671175373,4892.620860541045,4902.605801072761,6853900
2024-01-03,4892.62109375,5092.319913903061,4882.636152742347,5042.395208864796,5918300
2024-01-04,4902.60595703125,4942.545720428653,4882.636075332549,4912.590897880601,2106000
2024-01-05,4832.71142578125,4912.590953480114,4822.726484818892,4902.6060125177555,5687800
2024-01-08,4692.92236328125,4932.560952044548,4692.92236328125,4842.696481258311,8678400
2024-01-09,4493.2236328125,4822.72669921875,4393.37421875,4692.9224609375,14436900
2024-01-10,4573.1025390625,4642.997119353848,4363.418798188455,4493.22301872953,7142400
2024-01-11,4453.283203125,4593.072361967489,4273.554284613228,4553.132602298207,18956600
2024-01-12,4493.2236328125,4523.17845703125,4403.35916015625,4473.25375,3818400
2024-01-15,4543.1484375,4563.118320741758,4423.32913804945,4493.223729395604,4177700
2024-01-16,4573.1025390625,4593.072419145742,4493.22301872953,4553.132658979257,2181700
2024-01-17,4623.02734375,4722.876746422787,4553.13276187905,4573.102642413607,7074800
