Date,Close,High,Low,Open,Volume
2023-07-03,706.3955688476562,715.1706690817887,693.2329184964577,693.2329184964577,171800
2023-07-04,697.6204223632812,710.7830718418337,697.6204223632812,710.7830718418337,675800
2023-07-05,702.0079956054688,715.1706455230714,697.6204456329345,702.0079956054688,572000
2023-07-06,719.5582275390625,745.8835285465891,706.3955770352991,706.3955770352991,428600
2023-07-07,715.170654296875,723.9457543495973,710.7831042705137,723.9457543495973,507200
2023-07-10,789.7589721679688,816.0842712402343,723.9457244873047,723.9457244873047,2149300
2023-07-11,794.1465454101562,833.634495181932,772.2087955369475,802.9216453594397,764900
2023-07-12,794.1465454101562,833.634495181932,789.7589954355145,798.534095384798,490600
2023-07-13,776.5963134765625,798.534062444827,772.2087636829096,794.1465126511741,817800
2023-07-14,785.3714599609375,798.5341101278806,767.8212597383467,776.5963598496421,192700
2023-07-17,833.634521484375,842.4096217105263,780.9839201274671,785.3714702405427,888600
2023-07-18,802.921630859375,851.1846797088456,789.7589811731557,838.0220300226264,920800
2023-07-20,811.69677734375,820.4718776393581,802.9216770481419,802.9216770481419,413700
2023-07-21,811.69677734375,824.8594277871622,807.3092271959459,811.69677734375,281300
2023-07-24,824.859375,868.7348736702128,816.0842752659574,816.0842752659574,634700
2023-07-25,816.0842895507812,851.1846891013524,811.6967396069598,824.859389438424,476900
2023-07-26,820.4718017578125,820.4718017578125,811.6967022737717,816.0842520157921,382700
2023-07-27,807.3092041015625,838.0220542576002,802.9216540792714,820.4718541684358,246800
2023-07-28,780.98388671875,851.1846855249298,780.98388671875,807.3091862710675,2983500
2023-07-31,745.8834838867188,789.7589829388787,737.1083840762868,789.7589829388787,2728700
2023-08-01,750.27099609375,772.2087445175439,741.4958967242325,772.2087445175439,606500
2023-08-02,732.7208862304688,750.2710870982644,728.3333360135198,750.2710870982644,409700
2023-08-03,750.27099609375,759.0460954632675,728.3332476699561,732.7207973547149,553400
2023-08-04,750.27099609375,776.5962942023026,745.8834464089912,763.4336451480264,379900
2023-08-07,754.6586303710938,759.0461805476699,745.8835300179416,750.2710801945176,392900
2023-08-08,754.6586303710938,772.2088310773983,750.2710801945176,750.2710801945176,401200
2023-08-09,759.0462036132812,759.0462036132812,745.8835526835711,754.6586533033778,166600
2023-08-10,750.27099609375,759.0460954632675,741.4958967242325,750.27099609375,1062100
2023-08-11,759.0462036132812,759.0462036132812,741.4960023736678,750.2711029934745,160300
2023-08-14,754.6586303710938,772.2088310773983,745.8835300179416,759.0461805476699,322200
2023-08-15,754.6586303710938,759.0461805476699,741.4959798413654,754.6586303710938,665600
2023-08-16,745.8834838867188,754.6585836971508,745.8834838867188,754.6585836971508,192300
2023-08-18,750.27099609375,754.6585457785088,745.8834464089912,745.8834464089912,163600
2023-08-21,741.4959716796875,754.658622064534,737.1084215514053,750.2710719362518,480600
2023-08-22,745.8834838867188,745.8834838867188,737.1083840762868,741.4959339815027,141600
2023-08-23,750.27099609375,750.27099609375,737.1083470394736,745.8834464089912,198500
2023-08-24,750.27099609375,750.27099609375,741.4958967242325,750.27099609375,237900
2023-08-25,741.4959716796875,750.2710719362518,737.1084215514053,745.8835218079696,244600
2023-08-28,737.1083984375,745.8834984188989,728.3332984561011,741.4959484281994,905100
2023-08-29,737.1083984375,737.1083984375,732.7208484468006,737.1083984375,313600
2023-08-30,737.1083984375,737.1083984375,732.7208484468006,737.1083984375,157500
2023-08-31,737.1083984375,737.1083984375,732.7208484468006,737.1083984375,226000
2023-09-01,732.7208862304688,737.1084364474176,732.7208862304688,737.1084364474176,149500
2023-09-04,728.333251953125,737.108351374247,728.333251953125,732.720801663686,262800
2023-09-05,728.333251953125,732.720801663686,715.170602821442,728.333251953125,464400
2023-09-06,732.7208862304688,737.1084364474176,723.9457857965709,732.7208862304688,327600
2023-09-07,723.9456787109375,732.7207778468277,723.9456787109375,732.7207778468277,81500
2023-09-08,706.3955688476562,728.3333194329872,702.00801873059,723.945769315921,867200
2023-09-11,719.5582275390625,728.3333278749047,710.7831272032203,710.7831272032203,201600
2023-09-12,719.5582275390625,723.9457777069836,715.1706773711413,719.5582275390625,341700
2023-09-13,715.170654296875,723.9457543495973,715.170654296875,719.5582043232362,158300
2023-09-14,719.5582275390625,719.5582275390625,710.7831272032203,715.1706773711413,208900
2023-09-15,715.170654296875,719.5582043232362,710.7831042705137,719.5582043232362,354300
2023-09-18,715.170654296875,719.5582043232362,715.170654296875,715.170654296875,549000
2023-09-19,715.170654296875,719.5582043232362,710.7831042705137,715.170654296875,780500
2023-09-20,710.7830810546875,715.1706309377411,710.7830810546875,715.1706309377411,703600
2023-09-21,706.3955688476562,715.1706690817887,702.00801873059,710.7831189647225,894900
2023-09-22,710.7830810546875,715.1706309377411,706.3955311716338,710.7830810546875,462900
2023-09-25,706.3955688476562,710.7831189647225,702.00801873059,706.3955688476562,718300
2023-09-26,702.0079956054688,706.395545578003,693.2328956604005,702.0079956054688,1028500
2023-09-27,706.3955688476562,715.1706690817887,697.6204686135238,702.00801873059,229900
2023-09-29,710.7830810546875,715.1706309377411,706.3955311716338,706.3955311716338,54300
2023-10-02,710.7830810546875,719.5581808207947,706.3955311716338,710.7830810546875,672000
2023-10-03,715.170654296875,719.5582043232362,710.7831042705137,715.170654296875,468500
2023-10-04,706.3955688476562,715.1706690817887,702.00801873059,715.1706690817887,666000
2023-10-05,706.3955688476562,715.1706690817887,702.00801873059,710.7831189647225,267700
2023-10-06,710.7830810546875,715.1706309377411,706.3955311716338,706.3955311716338,172000
2023-10-09,723.9456787109375,737.1083274147728,710.7830300071023,710.7830300071023,846500
2023-10-10,737.1083984375,745.8834984188989,723.9457484654018,723.9457484654018,378800
2023-10-11,859.9597778320312,868.7348776058276,750.2710306595783,759.0461304333745,9142800
2023-10-12,895.0601806640625,982.8111787683824,864.3473313275506,868.7348812327666,6879000
2023-10-13,851.1847534179688,903.835356722173,846.7972031426184,895.0602561714722,2013000
2023-10-16,829.2469482421875,855.572248186384,816.0842982700893,855.572248186384,1487300
2023-10-17,829.2469482421875,851.1846981956845,816.0842982700893,829.2469482421875,867400
2023-10-18,824.859375,842.4095744680851,820.4718251329787,833.6344747340426,684500
2023-10-19,794.1465454101562,829.2469452072902,789.7589954355145,829.2469452072902,1990100
2023-10-20,807.3092041015625,829.2469542130181,785.371453990107,794.1465540346892,1072400
2023-10-23,811.69677734375,829.2469779349663,802.9216770481419,807.3092271959459,771300
2023-10-24,811.69677734375,816.0843274915541,802.9216770481419,811.69677734375,285500
2023-10-25,811.69677734375,824.8594277871622,802.9216770481419,816.0843274915541,734100
2023-10-26,816.0842895507812,824.859389438424,807.3091896631385,811.6967396069598,203700
2023-10-27,807.3092041015625,820.4718541684358,807.3092041015625,816.0843041461447,306600
2023-10-30,820.4718017578125,829.2469012418533,807.3091525317514,811.6967022737717,611000
2023-10-31,824.859375,833.6344747340426,798.5340757978723,829.2469248670212,918400
2023-11-01,811.69677734375,824.8594277871622,811.69677734375,820.4718776393581,385300
2023-11-02,811.69677734375,816.0843274915541,807.3092271959459,811.69677734375,488100
2023-11-03,842.4095458984375,842.4095458984375,807.3091481526693,816.0842475891113,773900
2023-11-06,859.9597778320312,864.3473277189294,820.4718288499482,842.4095782844388,807200
2023-11-07,855.572265625,864.3473657852564,846.7971654647436,864.3473657852564,189600
2023-11-08,851.1847534179688,859.9598539686694,842.409652867268,855.5723036933191,371900
2023-11-09,829.2469482421875,864.3473481677827,829.2469482421875,851.1846981956845,288600
2023-11-10,824.859375,855.5722240691489,816.0842752659574,829.2469248670212,363000
2023-11-13,824.859375,829.2469248670212,820.4718251329787,820.4718251329787,176700
2023-11-14,833.634521484375,833.634521484375,816.0843210320724,824.8594212582236,174300
2023-11-15,829.2469482421875,842.4095982142857,824.8593982514881,833.6344982328869,195000
2023-11-16,824.859375,833.6344747340426,824.859375,833.6344747340426,99900
2023-11-17,829.2469482421875,833.6344982328869,816.0842982700893,824.8593982514881,368500
2023-11-20,829.2469482421875,846.7971482049851,816.0842982700893,829.2469482421875,284200
2023-11-21,833.634521484375,838.0220715974507,829.2469713712993,833.634521484375,89600
2023-11-22,838.0220947265625,842.409644960733,824.8594440240511,838.0220947265625,180900
2023-11-23,824.859375,842.4095744680851,824.859375,829.2469248670212,197600
2023-11-24,816.0842895507812,838.0220392698883,816.0842895507812,833.6344893260668,225100
2023-11-27,829.2469482421875,833.6344982328869,816.0842982700893,816.0842982700893,163900
2023-11-28,833.634521484375,838.0220715974507,820.471871145148,824.8594212582236,246000
2023-11-29,824.859375,833.6344747340426,820.4718251329787,833.6344747340426,171000
2023-11-30,829.2469482421875,838.0220482235864,820.4718482607886,824.8593982514881,159700
2023-12-01,829.2469482421875,829.2469482421875,820.4718482607886,820.4718482607886,95400
2023-12-04,829.2469482421875,833.6344982328869,820.4718482607886,833.6344982328869,236300
2023-12-05,833.634521484375,838.0220715974507,829.2469713712993,829.2469713712993,152200
2023-12-06,829.2469482421875,842.4095982142857,829.2469482421875,833.6344982328869,127800
2023-12-07,824.859375,838.0220246010638,807.3091755319149,829.2469248670212,331300
2023-12-08,824.859375,838.0220246010638,820.4718251329787,838.0220246010638,178300
2023-12-11,824.859375,838.0220246010638,824.859375,829.2469248670212,514200
